center_lat,center_lon,borough,hotspot_type,score
40.602,-73.944,Brooklyn,Normal,1
40.602,-73.944,Nan,Normal,1
40.602,-73.947,Brooklyn,Normal,1
40.602,-73.956,Brooklyn,Normal,1
40.602,-73.962,Brooklyn,Normal,1
40.602,-73.966,Brooklyn,Hot Spot,4
40.602,-73.968,Brooklyn,Normal,1
40.602,-73.969,Brooklyn,Hot Spot,2
40.602,-73.973,Brooklyn,Normal,1
40.602,-73.994,Brooklyn,Hot Spot,2
40.602,-73.994,Nan,Normal,1
40.602,-74.002,Nan,Normal,1
40.602,-74.011,Nan,Normal,1
40.602,-74.091,Nan,Normal,1
40.602,-74.091,Staten Island,Normal,1
40.602,-74.096,Staten Island,Normal,1
40.602,-74.121,Staten Island,Normal,1
40.602,-74.122,Nan,Normal,1
40.602,-74.165,Nan,Normal,1
40.603,-73.75,Queens,Normal,1
40.603,-73.751,Queens,Hot Spot,2
40.603,-73.753,Queens,Normal,1
40.603,-73.757,Nan,Normal,1
40.603,-73.767,Queens,Normal,1
40.603,-73.899,Nan,Normal,1
40.603,-73.937,Brooklyn,Normal,1
40.603,-73.942,Brooklyn,Normal,1
40.603,-73.942,Nan,Normal,1
40.603,-73.952,Brooklyn,Normal,1
40.603,-73.963,Brooklyn,Normal,1
40.603,-73.964,Brooklyn,Normal,1
40.603,-73.982,Brooklyn,Normal,1
40.603,-73.986,Brooklyn,Normal,1
40.603,-73.993,Brooklyn,Normal,1
40.603,-73.993,Nan,Hot Spot,2
40.603,-74.0,Nan,Normal,1
40.603,-74.009,Nan,Normal,1
40.603,-74.015,Nan,Hot Spot,2
40.603,-74.017,Nan,Hot Spot,5
40.603,-74.067,Nan,Normal,1
40.603,-74.131,Nan,Normal,1
40.603,-74.14,Nan,Normal,1
40.603,-74.163,Nan,Normal,1
40.603,-74.184,Nan,Normal,1
40.604,-73.745,Queens,Normal,1
40.604,-73.746,Nan,Hot Spot,2
40.604,-73.752,Nan,Normal,1
40.604,-73.753,Nan,Normal,1
40.604,-73.82,Queens,Normal,1
40.604,-73.899,Nan,Normal,1
40.604,-73.943,Brooklyn,Normal,1
40.604,-73.972,Nan,Normal,1
40.604,-73.977,Brooklyn,Normal,1
40.604,-73.991,Brooklyn,Normal,1
40.604,-73.991,Nan,Normal,1
40.604,-73.992,Nan,Normal,1
40.604,-73.995,Brooklyn,Hot Spot,2
40.604,-73.995,Nan,Hot Spot,2
40.604,-74.001,Brooklyn,Normal,1
40.604,-74.003,Nan,Normal,1
40.604,-74.01,Brooklyn,Normal,1
40.604,-74.018,Nan,Normal,1
40.604,-74.02,Nan,Normal,1
40.604,-74.069,Nan,Hot Spot,3
40.604,-74.069,Staten Island,Normal,1
40.604,-74.077,Nan,Normal,1
40.604,-74.077,Staten Island,Normal,1
40.604,-74.093,Staten Island,Normal,1
40.604,-74.118,Staten Island,Normal,1
40.604,-74.123,Nan,Normal,1
40.604,-74.163,Nan,Normal,1
40.605,-73.75,Queens,Normal,1
40.605,-73.754,Nan,Normal,1
40.605,-73.754,Queens,Hot Spot,2
40.605,-73.755,Nan,Hot Spot,2
40.605,-73.755,Queens,Hot Spot,5
40.605,-73.756,Queens,Normal,1
40.605,-73.759,Queens,Normal,1
40.605,-73.93,Brooklyn,Hot Spot,2
40.605,-73.939,Nan,Normal,1
40.605,-73.953,Brooklyn,Hot Spot,2
40.605,-73.962,Brooklyn,Normal,1
40.605,-73.967,Brooklyn,Normal,1
40.605,-73.972,Brooklyn,Normal,1
40.605,-73.982,Brooklyn,Normal,1
40.605,-73.986,Brooklyn,Normal,1
40.605,-73.998,Brooklyn,Normal,1
40.605,-73.999,Brooklyn,Normal,1
40.605,-74.0,Brooklyn,Hot Spot,2
40.605,-74.003,Brooklyn,Normal,1
40.605,-74.01,Brooklyn,Normal,1
40.605,-74.022,Nan,Hot Spot,2
40.605,-74.065,Staten Island,Normal,1
40.605,-74.076,Nan,Normal,1
40.605,-74.091,Staten Island,Normal,1
40.605,-74.162,Nan,Normal,1
40.606,-73.748,Queens,Normal,1
40.606,-73.751,Queens,Normal,1
40.606,-73.752,Queens,Normal,1
40.606,-73.755,Nan,Normal,1
40.606,-73.755,Queens,Normal,1
40.606,-73.758,Nan,Normal,1
40.606,-73.761,Nan,Normal,1
40.606,-73.929,Brooklyn,Normal,1
40.606,-73.966,Brooklyn,Hot Spot,3
40.606,-73.967,Brooklyn,Hot Spot,2
40.606,-73.979,Brooklyn,Normal,1
40.606,-73.984,Nan,Normal,1
40.606,-73.989,Brooklyn,Normal,1
40.606,-73.99,Brooklyn,Normal,1
40.606,-73.99,Nan,Hot Spot,2
40.606,-73.994,Nan,Normal,1
40.606,-73.997,Brooklyn,Normal,1
40.606,-73.998,Brooklyn,Normal,1
40.606,-74.001,Brooklyn,Normal,1
40.606,-74.004,Nan,Normal,1
40.606,-74.031,Nan,Hot Spot,5
40.606,-74.074,Nan,Normal,1
40.606,-74.076,Nan,Normal,1
40.606,-74.08,Nan,Normal,1
40.606,-74.121,Nan,Normal,1
40.606,-74.121,Staten Island,Normal,1
40.606,-74.167,Nan,Normal,1
40.606,-74.18,Nan,Normal,1
40.606,-74.189,Nan,Normal,1
40.607,-73.745,Queens,Normal,1
40.607,-73.754,Nan,Normal,1
40.607,-73.756,Queens,Normal,1
40.607,-73.757,Queens,Normal,1
40.607,-73.76,Queens,Normal,1
40.607,-73.763,Queens,Normal,1
40.607,-73.92,Brooklyn,Normal,1
40.607,-73.926,Brooklyn,Normal,1
40.607,-73.943,Brooklyn,Normal,1
40.607,-73.945,Brooklyn,Normal,1
40.607,-73.948,Brooklyn,Normal,1
40.607,-73.953,Brooklyn,Normal,1
40.607,-73.965,Brooklyn,Normal,1
40.607,-73.967,Brooklyn,Normal,1
40.607,-73.973,Brooklyn,Normal,1
40.607,-73.989,Nan,Normal,1
40.607,-73.991,Brooklyn,Normal,1
40.607,-73.995,Nan,Normal,1
40.607,-74.003,Brooklyn,Normal,1
40.607,-74.003,Nan,Normal,1
40.607,-74.063,Staten Island,Normal,1
40.607,-74.076,Staten Island,Normal,1
40.607,-74.088,Staten Island,Normal,1
40.607,-74.132,Nan,Normal,1
40.607,-74.141,Nan,Hot Spot,2
40.607,-74.16,Nan,Normal,1
40.607,-74.164,Nan,Normal,1
40.608,-73.745,Queens,Normal,1
40.608,-73.754,Queens,Normal,1
40.608,-73.755,Queens,Normal,1
40.608,-73.819,Queens,Normal,1
40.608,-73.898,Nan,Normal,1
40.608,-73.921,Brooklyn,Hot Spot,3
40.608,-73.926,Brooklyn,Normal,1
40.608,-73.942,Nan,Hot Spot,2
40.608,-73.957,Brooklyn,Normal,1
40.608,-73.959,Brooklyn,Normal,1
40.608,-73.962,Brooklyn,Hot Spot,2
40.608,-73.972,Brooklyn,Normal,1
40.608,-73.98,Brooklyn,Normal,1
40.608,-73.991,Nan,Normal,1
40.608,-73.995,Nan,Normal,1
40.608,-73.998,Brooklyn,Normal,1
40.608,-73.998,Nan,Normal,1
40.608,-73.999,Brooklyn,Normal,1
40.608,-74.004,Brooklyn,Normal,1
40.608,-74.014,Brooklyn,Hot Spot,2
40.608,-74.034,Nan,Normal,1
40.608,-74.062,Staten Island,Normal,1
40.608,-74.073,Staten Island,Normal,1
40.608,-74.087,Nan,Hot Spot,2
40.608,-74.118,Staten Island,Normal,1
40.608,-74.132,Nan,Hot Spot,3
40.608,-74.133,Nan,Normal,1
40.608,-74.139,Nan,Hot Spot,2
40.608,-74.141,Nan,Normal,1
40.608,-74.146,Nan,Hot Spot,2
40.608,-74.155,Nan,Hot Spot,2
40.608,-74.179,Nan,Normal,1
40.609,-73.748,Queens,Hot Spot,2
40.609,-73.898,Nan,Normal,1
40.609,-73.912,Brooklyn,Normal,1
40.609,-73.923,Brooklyn,Normal,1
40.609,-73.924,Brooklyn,Hot Spot,2
40.609,-73.953,Nan,Normal,1
40.609,-73.968,Brooklyn,Hot Spot,2
40.609,-73.971,Brooklyn,Normal,1
40.609,-73.974,Brooklyn,Normal,1
40.609,-73.99,Brooklyn,Hot Spot,2
40.609,-73.997,Brooklyn,Normal,1
40.609,-74.004,Brooklyn,Normal,1
40.609,-74.01,Brooklyn,Normal,1
40.609,-74.01,Nan,Normal,1
40.609,-74.035,Nan,Normal,1
40.609,-74.069,Staten Island,Normal,1
40.609,-74.074,Staten Island,Normal,1
40.609,-74.088,Staten Island,Normal,1
40.609,-74.089,Nan,Normal,1
40.609,-74.091,Nan,Normal,1
40.609,-74.121,Nan,Normal,1
40.609,-74.121,Staten Island,Normal,1
40.609,-74.132,Nan,Hot Spot,3
40.609,-74.147,Nan,Normal,1
40.609,-74.153,Nan,Normal,1
40.609,-74.157,Nan,Normal,1
40.61,-73.754,Nan,Hot Spot,2
40.61,-73.754,Queens,Hot Spot,5
40.61,-73.756,Queens,Normal,1
40.61,-73.759,Queens,Normal,1
40.61,-73.897,Nan,Normal,1
40.61,-73.911,Nan,Normal,1
40.61,-73.914,Brooklyn,Normal,1
40.61,-73.922,Brooklyn,Hot Spot,2
40.61,-73.923,Brooklyn,Hot Spot,4
40.61,-73.923,Nan,Normal,1
40.61,-73.935,Brooklyn,Normal,1
40.61,-73.955,Brooklyn,Normal,1
40.61,-73.959,Brooklyn,Normal,1
40.61,-73.96,Brooklyn,Normal,1
40.61,-73.962,Brooklyn,Hot Spot,2
40.61,-73.965,Brooklyn,Normal,1
40.61,-73.966,Brooklyn,Normal,1
40.61,-73.972,Brooklyn,Normal,1
40.61,-73.975,Brooklyn,Normal,1
40.61,-73.999,Brooklyn,Normal,1
40.61,-74.011,Brooklyn,Normal,1
40.61,-74.035,Nan,Normal,1
40.61,-74.07,Staten Island,Normal,1
40.61,-74.111,Nan,Normal,1
40.61,-74.117,Staten Island,Normal,1
40.61,-74.12,Nan,Normal,1
40.61,-74.133,Nan,Normal,1
40.61,-74.147,Nan,Normal,1
40.61,-74.15,Nan,Normal,1
40.61,-74.16,Nan,Normal,1
40.61,-74.165,Nan,Normal,1
40.61,-74.182,Nan,Hot Spot,2
40.611,-73.913,Brooklyn,Normal,1
40.611,-73.92,Brooklyn,Normal,1
40.611,-73.923,Brooklyn,Normal,1
40.611,-73.925,Brooklyn,Normal,1
40.611,-73.949,Brooklyn,Normal,1
40.611,-73.954,Nan,Normal,1
40.611,-73.963,Brooklyn,Normal,1
40.611,-73.975,Brooklyn,Normal,1
40.611,-73.975,Nan,Normal,1
40.611,-73.981,Brooklyn,Normal,1
40.611,-73.984,Nan,Normal,1
40.611,-73.998,Brooklyn,Normal,1
40.611,-74.008,Brooklyn,Normal,1
40.611,-74.033,Brooklyn,Normal,1
40.611,-74.089,Staten Island,Normal,1
40.611,-74.096,Nan,Hot Spot,2
40.611,-74.099,Staten Island,Normal,1
40.611,-74.106,Staten Island,Normal,1
40.611,-74.115,Nan,Normal,1
40.611,-74.117,Staten Island,Hot Spot,2
40.611,-74.161,Nan,Normal,1
40.611,-74.177,Nan,Normal,1
40.612,-73.897,Nan,Hot Spot,2
40.612,-73.932,Brooklyn,Hot Spot,2
40.612,-73.947,Brooklyn,Hot Spot,2
40.612,-73.96,Brooklyn,Normal,1
40.612,-73.967,Brooklyn,Normal,1
40.612,-73.968,Brooklyn,Normal,1
40.612,-73.975,Nan,Normal,1
40.612,-73.982,Brooklyn,Normal,1
40.612,-73.984,Nan,Normal,1
40.612,-73.991,Brooklyn,Normal,1
40.612,-73.994,Brooklyn,Normal,1
40.612,-74.033,Brooklyn,Normal,1
40.612,-74.034,Brooklyn,Normal,1
40.612,-74.034,Nan,Normal,1
40.612,-74.071,Staten Island,Hot Spot,3
40.612,-74.099,Nan,Normal,1
40.612,-74.132,Nan,Normal,1
40.612,-74.139,Nan,Normal,1
40.612,-74.18,Nan,Normal,1
40.613,-73.922,Brooklyn,Normal,1
40.613,-73.926,Brooklyn,Hot Spot,2
40.613,-73.929,Brooklyn,Normal,1
40.613,-73.939,Brooklyn,Normal,1
40.613,-73.949,Nan,Hot Spot,2
40.613,-73.956,Brooklyn,Normal,1
40.613,-73.968,Brooklyn,Normal,1
40.613,-73.979,Brooklyn,Normal,1
40.613,-73.989,Nan,Normal,1
40.613,-73.996,Nan,Normal,1
40.613,-73.997,Brooklyn,Normal,1
40.613,-74.001,Brooklyn,Normal,1
40.613,-74.008,Nan,Normal,1
40.613,-74.011,Brooklyn,Hot Spot,2
40.613,-74.012,Brooklyn,Hot Spot,2
40.613,-74.034,Brooklyn,Normal,1
40.613,-74.036,Brooklyn,Normal,1
40.613,-74.087,Staten Island,Normal,1
40.613,-74.123,Staten Island,Normal,1
40.613,-74.125,Staten Island,Normal,1
40.613,-74.141,Nan,Normal,1
40.613,-74.155,Nan,Normal,1
40.614,-73.924,Brooklyn,Normal,1
40.614,-73.929,Brooklyn,Normal,1
40.614,-73.953,Brooklyn,Normal,1
40.614,-73.954,Brooklyn,Normal,1
40.614,-73.977,Brooklyn,Normal,1
40.614,-73.981,Brooklyn,Normal,1
40.614,-73.988,Brooklyn,Normal,1
40.614,-73.99,Brooklyn,Normal,1
40.614,-73.992,Nan,Normal,1
40.614,-73.995,Nan,Normal,1
40.614,-73.999,Brooklyn,Normal,1
40.614,-74.0,Brooklyn,Normal,1
40.614,-74.002,Brooklyn,Normal,1
40.614,-74.01,Nan,Normal,1
40.614,-74.014,Brooklyn,Hot Spot,2
40.614,-74.03,Brooklyn,Normal,1
40.614,-74.036,Brooklyn,Normal,1
40.614,-74.066,Staten Island,Normal,1
40.614,-74.072,Staten Island,Normal,1
40.614,-74.082,Staten Island,Normal,1
40.614,-74.083,Staten Island,Normal,1
40.614,-74.085,Staten Island,Normal,1
40.614,-74.157,Nan,Hot Spot,2
40.614,-74.158,Nan,Normal,1
40.615,-73.822,Queens,Normal,1
40.615,-73.901,Brooklyn,Normal,1
40.615,-73.914,Brooklyn,Normal,1
40.615,-73.928,Brooklyn,Hot Spot,2
40.615,-73.928,Nan,Normal,1
40.615,-73.936,Brooklyn,Normal,1
40.615,-73.94,Brooklyn,Normal,1
40.615,-73.946,Brooklyn,Normal,1
40.615,-73.946,Nan,Normal,1
40.615,-73.947,Brooklyn,Normal,1
40.615,-73.952,Brooklyn,Normal,1
40.615,-73.961,Brooklyn,Normal,1
40.615,-73.964,Brooklyn,Normal,1
40.615,-73.969,Brooklyn,Normal,1
40.615,-73.971,Brooklyn,Normal,1
40.615,-73.98,Brooklyn,Normal,1
40.615,-73.984,Brooklyn,Normal,1
40.615,-73.988,Nan,Normal,1
40.615,-73.991,Nan,Normal,1
40.615,-73.994,Brooklyn,Normal,1
40.615,-73.998,Brooklyn,Hot Spot,2
40.615,-74.002,Nan,Normal,1
40.615,-74.005,Brooklyn,Normal,1
40.615,-74.013,Brooklyn,Normal,1
40.615,-74.069,Staten Island,Normal,1
40.615,-74.103,Staten Island,Normal,1
40.615,-74.104,Staten Island,Normal,1
40.615,-74.121,Staten Island,Normal,1
40.615,-74.136,Nan,Normal,1
40.616,-73.923,Brooklyn,Normal,1
40.616,-73.93,Brooklyn,Normal,1
40.616,-73.939,Brooklyn,Normal,1
40.616,-73.945,Brooklyn,Hot Spot,2
40.616,-73.952,Nan,Normal,1
40.616,-73.955,Brooklyn,Normal,1
40.616,-73.955,Nan,Normal,1
40.616,-73.96,Brooklyn,Normal,1
40.616,-73.961,Brooklyn,Hot Spot,3
40.616,-73.962,Brooklyn,Normal,1
40.616,-73.964,Brooklyn,Normal,1
40.616,-73.973,Brooklyn,Normal,1
40.616,-73.977,Brooklyn,Normal,1
40.616,-73.98,Nan,Normal,1
40.616,-73.983,Brooklyn,Normal,1
40.616,-73.983,Nan,Normal,1
40.616,-74.0,Brooklyn,Hot Spot,2
40.616,-74.0,Nan,Normal,1
40.616,-74.004,Brooklyn,Normal,1
40.616,-74.005,Nan,Normal,1
40.616,-74.025,Brooklyn,Normal,1
40.616,-74.033,Brooklyn,Normal,1
40.616,-74.074,Nan,Normal,1
40.616,-74.088,Staten Island,Normal,1
40.616,-74.104,Staten Island,Normal,1
40.616,-74.145,Nan,Normal,1
40.616,-74.157,Nan,Hot Spot,2
40.617,-73.897,Nan,Normal,1
40.617,-73.916,Brooklyn,Normal,1
40.617,-73.922,Brooklyn,Normal,1
40.617,-73.924,Brooklyn,Normal,1
40.617,-73.939,Brooklyn,Normal,1
40.617,-73.944,Nan,Normal,1
40.617,-73.946,Brooklyn,Normal,1
40.617,-73.95,Brooklyn,Normal,1
40.617,-73.961,Brooklyn,Normal,1
40.617,-73.964,Brooklyn,Normal,1
40.617,-73.966,Brooklyn,Normal,1
40.617,-73.969,Brooklyn,Hot Spot,3
40.617,-73.978,Brooklyn,Hot Spot,2
40.617,-73.978,Nan,Normal,1
40.617,-73.993,Brooklyn,Normal,1
40.617,-73.998,Brooklyn,Normal,1
40.617,-74.011,Brooklyn,Hot Spot,2
40.617,-74.018,Brooklyn,Normal,1
40.617,-74.019,Brooklyn,Normal,1
40.617,-74.027,Brooklyn,Hot Spot,2
40.617,-74.028,Brooklyn,Normal,1
40.617,-74.033,Brooklyn,Normal,1
40.617,-74.037,Brooklyn,Normal,1
40.617,-74.068,Staten Island,Normal,1
40.617,-74.08,Staten Island,Normal,1
40.617,-74.087,Staten Island,Hot Spot,2
40.617,-74.136,Nan,Normal,1
40.618,-73.897,Nan,Hot Spot,3
40.618,-73.914,Nan,Normal,1
40.618,-73.918,Brooklyn,Normal,1
40.618,-73.921,Brooklyn,Normal,1
40.618,-73.934,Brooklyn,Normal,1
40.618,-73.943,Brooklyn,Normal,1
40.618,-73.945,Brooklyn,Normal,1
40.618,-73.955,Brooklyn,Normal,1
40.618,-73.957,Brooklyn,Normal,1
40.618,-73.958,Brooklyn,Normal,1
40.618,-73.96,Nan,Normal,1
40.618,-73.964,Brooklyn,Normal,1
40.618,-73.969,Brooklyn,Hot Spot,2
40.618,-73.984,Brooklyn,Normal,1
40.618,-74.02,Brooklyn,Normal,1
40.618,-74.021,Brooklyn,Hot Spot,2
40.618,-74.022,Brooklyn,Normal,1
40.618,-74.029,Brooklyn,Normal,1
40.618,-74.03,Brooklyn,Hot Spot,3
40.618,-74.035,Brooklyn,Normal,1
40.618,-74.073,Staten Island,Normal,1
40.618,-74.094,Staten Island,Normal,1
40.618,-74.134,Nan,Normal,1
40.618,-74.156,Nan,Hot Spot,2
40.619,-73.909,Brooklyn,Normal,1
40.619,-73.918,Brooklyn,Normal,1
40.619,-73.919,Brooklyn,Normal,1
40.619,-73.923,Brooklyn,Normal,1
40.619,-73.927,Brooklyn,Normal,1
40.619,-73.929,Brooklyn,Normal,1
40.619,-73.94,Nan,Normal,1
40.619,-73.942,Nan,Normal,1
40.619,-73.947,Nan,Hot Spot,2
40.619,-73.954,Brooklyn,Normal,1
40.619,-73.969,Brooklyn,Normal,1
40.619,-73.97,Brooklyn,Hot Spot,3
40.619,-73.98,Brooklyn,Normal,1
40.619,-73.987,Brooklyn,Normal,1
40.619,-73.992,Brooklyn,Normal,1
40.619,-73.998,Brooklyn,Normal,1
40.619,-74.005,Nan,Normal,1
40.619,-74.007,Brooklyn,Normal,1
40.619,-74.009,Brooklyn,Normal,1
40.619,-74.01,Brooklyn,Normal,1
40.619,-74.018,Brooklyn,Normal,1
40.619,-74.022,Brooklyn,Hot Spot,2
40.619,-74.026,Brooklyn,Normal,1
40.619,-74.032,Brooklyn,Normal,1
40.619,-74.09,Staten Island,Normal,1
40.619,-74.133,Nan,Normal,1
40.619,-74.16,Nan,Normal,1
40.619,-74.164,Nan,Normal,1
40.619,-74.176,Nan,Normal,1
40.62,-73.909,Brooklyn,Normal,1
40.62,-73.934,Brooklyn,Normal,1
40.62,-73.944,Brooklyn,Normal,1
40.62,-73.946,Brooklyn,Normal,1
40.62,-73.968,Brooklyn,Normal,1
40.62,-73.984,Brooklyn,Normal,1
40.62,-73.988,Brooklyn,Normal,1
40.62,-74.0,Brooklyn,Normal,1
40.62,-74.026,Brooklyn,Normal,1
40.62,-74.027,Brooklyn,Normal,1
40.62,-74.029,Brooklyn,Normal,1
40.62,-74.076,Staten Island,Normal,1
40.62,-74.077,Staten Island,Hot Spot,2
40.62,-74.079,Staten Island,Normal,1
40.62,-74.084,Staten Island,Normal,1
40.62,-74.086,Staten Island,Hot Spot,2
40.62,-74.1,Staten Island,Normal,1
40.62,-74.108,Staten Island,Normal,1
40.62,-74.132,Nan,Normal,1
40.62,-74.15,Nan,Normal,1
40.62,-74.165,Nan,Normal,1
40.62,-74.167,Nan,Hot Spot,4
40.62,-74.168,Nan,Normal,1
40.621,-73.927,Brooklyn,Normal,1
40.621,-73.935,Brooklyn,Normal,1
40.621,-73.94,Brooklyn,Hot Spot,2
40.621,-73.951,Brooklyn,Normal,1
40.621,-73.955,Brooklyn,Normal,1
40.621,-73.956,Brooklyn,Normal,1
40.621,-73.975,Brooklyn,Hot Spot,3
40.621,-73.978,Brooklyn,Normal,1
40.621,-73.992,Brooklyn,Hot Spot,2
40.621,-74.007,Brooklyn,Normal,1
40.621,-74.009,Brooklyn,Normal,1
40.621,-74.01,Brooklyn,Normal,1
40.621,-74.011,Brooklyn,Normal,1
40.621,-74.022,Nan,Normal,1
40.621,-74.023,Brooklyn,Normal,1
40.621,-74.024,Brooklyn,Normal,1
40.621,-74.031,Brooklyn,Normal,1
40.621,-74.032,Brooklyn,Normal,1
40.621,-74.04,Brooklyn,Hot Spot,2
40.621,-74.072,Staten Island,Hot Spot,2
40.621,-74.11,Staten Island,Hot Spot,2
40.621,-74.124,Staten Island,Normal,1
40.621,-74.126,Staten Island,Normal,1
40.621,-74.132,Nan,Normal,1
40.621,-74.151,Nan,Normal,1
40.621,-74.152,Nan,Normal,1
40.621,-74.169,Nan,Normal,1
40.622,-73.896,Nan,Normal,1
40.622,-73.912,Brooklyn,Normal,1
40.622,-73.916,Brooklyn,Normal,1
40.622,-73.918,Nan,Hot Spot,2
40.622,-73.923,Brooklyn,Normal,1
40.622,-73.924,Brooklyn,Normal,1
40.622,-73.927,Brooklyn,Normal,1
40.622,-73.937,Brooklyn,Normal,1
40.622,-73.939,Brooklyn,Normal,1
40.622,-73.966,Brooklyn,Normal,1
40.622,-73.969,Brooklyn,Normal,1
40.622,-73.97,Brooklyn,Normal,1
40.622,-73.984,Brooklyn,Normal,1
40.622,-73.985,Brooklyn,Normal,1
40.622,-73.991,Brooklyn,Normal,1
40.622,-73.995,Brooklyn,Normal,1
40.622,-73.995,Nan,Normal,1
40.622,-73.998,Nan,Normal,1
40.622,-74.001,Brooklyn,Normal,1
40.622,-74.003,Brooklyn,Normal,1
40.622,-74.007,Brooklyn,Normal,1
40.622,-74.018,Brooklyn,Normal,1
40.622,-74.022,Brooklyn,Normal,1
40.622,-74.024,Brooklyn,Normal,1
40.622,-74.029,Brooklyn,Normal,1
40.622,-74.029,Nan,Normal,1
40.622,-74.035,Brooklyn,Normal,1
40.622,-74.04,Brooklyn,Normal,1
40.622,-74.073,Staten Island,Normal,1
40.622,-74.124,Nan,Normal,1
40.622,-74.142,Nan,Normal,1
40.622,-74.168,Nan,Hot Spot,3
40.622,-74.174,Nan,Normal,1
40.623,-73.92,Brooklyn,Normal,1
40.623,-73.936,Brooklyn,Normal,1
40.623,-73.939,Brooklyn,Normal,1
40.623,-73.946,Brooklyn,Normal,1
40.623,-73.958,Brooklyn,Normal,1
40.623,-73.959,Brooklyn,Normal,1
40.623,-73.96,Brooklyn,Normal,1
40.623,-73.962,Brooklyn,Normal,1
40.623,-73.966,Brooklyn,Normal,1
40.623,-73.986,Brooklyn,Hot Spot,2
40.623,-73.987,Brooklyn,Normal,1
40.623,-73.989,Brooklyn,Hot Spot,2
40.623,-74.001,Brooklyn,Hot Spot,5
40.623,-74.012,Brooklyn,Normal,1
40.623,-74.025,Brooklyn,Hot Spot,2
40.623,-74.031,Brooklyn,Normal,1
40.623,-74.113,Staten Island,Normal,1
40.623,-74.149,Nan,Hot Spot,5
40.623,-74.161,Nan,Normal,1
40.623,-74.163,Nan,Normal,1
40.623,-74.164,Nan,Normal,1
40.624,-73.896,Nan,Normal,1
40.624,-73.921,Brooklyn,Normal,1
40.624,-73.922,Brooklyn,Normal,1
40.624,-73.924,Brooklyn,Hot Spot,3
40.624,-73.924,Nan,Normal,1
40.624,-73.927,Brooklyn,Normal,1
40.624,-73.938,Nan,Normal,1
40.624,-73.939,Brooklyn,Normal,1
40.624,-73.948,Nan,Normal,1
40.624,-73.949,Brooklyn,Normal,1
40.624,-73.95,Brooklyn,Normal,1
40.624,-73.954,Brooklyn,Hot Spot,2
40.624,-73.965,Brooklyn,Normal,1
40.624,-73.97,Brooklyn,Hot Spot,3
40.624,-73.974,Brooklyn,Normal,1
40.624,-73.978,Brooklyn,Normal,1
40.624,-73.99,Brooklyn,Normal,1
40.624,-73.993,Nan,Normal,1
40.624,-73.996,Brooklyn,Normal,1
40.624,-73.997,Nan,Normal,1
40.624,-73.998,Brooklyn,Normal,1
40.624,-74.007,Brooklyn,Hot Spot,3
40.624,-74.02,Nan,Hot Spot,2
40.624,-74.025,Brooklyn,Normal,1
40.624,-74.083,Staten Island,Hot Spot,2
40.624,-74.094,Staten Island,Hot Spot,2
40.624,-74.104,Staten Island,Normal,1
40.624,-74.139,Nan,Normal,1
40.624,-74.167,Nan,Normal,1
40.624,-74.177,Nan,Normal,1
40.625,-73.918,Brooklyn,Normal,1
40.625,-73.919,Brooklyn,Normal,1
40.625,-73.927,Brooklyn,Normal,1
40.625,-73.934,Brooklyn,Normal,1
40.625,-73.941,Brooklyn,Normal,1
40.625,-73.955,Brooklyn,Normal,1
40.625,-73.96,Brooklyn,Normal,1
40.625,-73.961,Brooklyn,Hot Spot,3
40.625,-73.962,Brooklyn,Hot Spot,2
40.625,-73.962,Nan,Normal,1
40.625,-73.965,Nan,Normal,1
40.625,-73.975,Brooklyn,Normal,1
40.625,-73.976,Brooklyn,Normal,1
40.625,-73.977,Brooklyn,Normal,1
40.625,-73.98,Brooklyn,Normal,1
40.625,-73.991,Brooklyn,Normal,1
40.625,-73.997,Brooklyn,Normal,1
40.625,-74.006,Brooklyn,Normal,1
40.625,-74.018,Brooklyn,Normal,1
40.625,-74.019,Nan,Normal,1
40.625,-74.029,Brooklyn,Normal,1
40.625,-74.031,Brooklyn,Normal,1
40.625,-74.077,Staten Island,Normal,1
40.625,-74.078,Staten Island,Normal,1
40.625,-74.117,Staten Island,Normal,1
40.625,-74.136,Nan,Normal,1
40.625,-74.146,Nan,Normal,1
40.625,-74.149,Nan,Hot Spot,2
40.625,-74.152,Nan,Normal,1
40.625,-74.179,Nan,Normal,1
40.626,-73.893,Nan,Hot Spot,2
40.626,-73.913,Brooklyn,Normal,1
40.626,-73.918,Brooklyn,Hot Spot,3
40.626,-73.928,Brooklyn,Normal,1
40.626,-73.931,Brooklyn,Normal,1
40.626,-73.932,Brooklyn,Normal,1
40.626,-73.935,Brooklyn,Normal,1
40.626,-73.941,Brooklyn,Normal,1
40.626,-73.947,Brooklyn,Normal,1
40.626,-73.956,Brooklyn,Normal,1
40.626,-73.956,Nan,Normal,1
40.626,-73.957,Brooklyn,Normal,1
40.626,-73.961,Brooklyn,Normal,1
40.626,-73.962,Brooklyn,Normal,1
40.626,-73.972,Brooklyn,Normal,1
40.626,-73.976,Brooklyn,Hot Spot,2
40.626,-73.983,Nan,Hot Spot,2
40.626,-73.991,Brooklyn,Normal,1
40.626,-73.994,Brooklyn,Hot Spot,2
40.626,-73.995,Brooklyn,Normal,1
40.626,-73.998,Nan,Normal,1
40.626,-74.016,Brooklyn,Hot Spot,2
40.626,-74.023,Brooklyn,Normal,1
40.626,-74.024,Brooklyn,Normal,1
40.626,-74.036,Nan,Normal,1
40.626,-74.076,Staten Island,Normal,1
40.626,-74.092,Staten Island,Normal,1
